ns_inf,nf_inf,nslow,nfast_hit,stop_phase_disc,phase0_snap,hit_idx,correction,within_std,train_count
0,0,23,11,7,0,0,-2170.7729952830186,22.86005934374466,1696
0,0,23,12,7,1,0,-3050.889375,23.486557583193598,1600
0,0,24,2,7,1,0,-2170.66270783848,22.846077149548236,1684
0,0,24,3,4,1,0,-2140.2576419213974,5.692176169824751,458
0,0,24,3,6,1,0,-2178.8430566967954,16.00346675233949,1217
0,0,24,3,7,1,0,-2207.9115044247787,1.398846061458923,113
0,0,24,4,0,1,0,-2152.436873747495,13.491388296320753,998
0,0,24,4,4,1,0,-2193.070365358593,10.13964345621984,739
0,0,24,5,0,1,0,-2170.878733572282,23.43488376610639,1674
0,0,24,6,0,0,0,-2150.095571095571,11.745760687922633,858
0,0,24,6,0,1,0,-2190.2662983425416,11.658436449216158,905
0,0,24,7,0,0,0,-2170.5460191981933,23.1007783941018,1771
0,0,24,8,0,0,0,-2188.1686879823596,12.972840373740734,907
0,0,24,8,1,0,0,-2147.771712158809,10.008308895364813,806
0,0,24,9,1,0,0,-2200.5023255813953,5.872184664280379,430
0,0,24,9,3,0,0,-2162.986865148862,15.918377702087726,1142
0,0,24,9,7,0,0,-2133.018018018018,1.3687765427115888,111
0,0,24,10,7,0,0,-2170.20488385944,23.49203760476208,1679
0,0,24,11,7,0,0,-2170.372159090909,23.039137104500746,1760
0,0,24,12,7,1,0,-3050.6311475409834,22.980589800585054,1708
0,0,25,2,7,1,0,-2170.242168674699,23.026420762425115,1660
0,0,25,3,4,1,0,-2140.5063025210084,5.849114903262753,476
0,0,25,3,6,1,0,-2177.839409722222,15.623257980662268,1152
0,0,25,3,7,1,0,-2207.9204545454545,1.4239955863798013,88
0,0,25,4,0,1,0,-2152.7590113285273,13.058515561986884,971
0,0,25,4,4,1,0,-2192.889466840052,9.90669111480044,769
0,0,25,5,0,1,0,-2170.5951025056947,23.728498454067704,1756
0,0,25,6,0,0,0,-2150.743023255814,11.365912323801624,860
0,0,25,6,0,1,0,-2190.669282511211,11.27646057773754,892
0,0,25,7,0,0,0,-2170.376786735277,23.21742875562348,1749
0,0,25,8,0,0,0,-2188.296812749004,12.991705513601126,1004
0,0,25,8,1,0,0,-2148.281805745554,10.036046388374066,731
0,0,25,9,1,0,0,-2200.561224489796,5.724662589600564,392
0,0,25,9,3,0,0,-2163.331918505942,15.796219805907803,1178
0,0,25,9,7,0,0,-2132.9795918367345,1.449698011306655,98
0,0,25,10,7,0,0,-2170.433962264151,22.95307204658822,1696
0,0,25,11,7,0,0,-2169.9477048227773,22.926724260562136,1721
0,0,25,12,7,1,0,-3049.2998798076924,22.64771702674144,1664
0,0,26,2,7,1,0,-2170.643534994069,22.479551331677474,1686
0,0,26,3,4,1,0,-2140.5073529411766,5.859878943070889,408
0,0,26,3,6,1,0,-2178.3347639484978,15.867299546593218,1165
0,0,26,3,7,1,0,-2208.074468085106,1.4084801054280296,94
0,0,26,4,0,1,0,-2152.841414141414,13.055209185953503,990
0,0,26,4,4,1,0,-2193.4025477707005,9.824238509903408,785
0,0,26,5,0,1,0,-2169.8778228141286,22.977056361896796,1727
0,0,26,6,0,0,0,-2150.2194543297746,11.237773160608285,843
0,0,26,6,0,1,0,-2189.767688679245,11.752219514900826,848
0,0,26,7,0,0,0,-2169.4962622196663,22.882085493223986,1739
0,0,26,8,0,0,0,-2187.4505154639173,12.793447289507373,970
0,0,26,8,1,0,0,-2148.058432934927,10.48995149040485,753
0,0,26,9,1,0,0,-2200.550480769231,5.708659899218588,416
0,0,26,9,3,0,0,-2163.56711409396,16.31507699363967,1192
0,0,26,9,7,0,0,-2133.176470588235,1.4806713151873643,85
0,0,26,10,7,0,0,-2170.4888103651356,23.02799913257941,1698
0,0,26,11,7,0,0,-2170.995887191539,22.915557592931677,1702
0,0,26,12,7,1,0,-3050.60901826484,23.23965839518116,1752
0,0,27,2,7,1,0,-2169.805988023952,23.147808578528743,1670
0,0,27,3,4,1,0,-2140.817330210773,5.665490207289038,427
0,0,27,3,6,1,0,-2178.452440033085,15.594624726125824,1209
0,0,27,3,7,1,0,-2207.875,1.4142135623730951,128
0,0,27,4,0,1,0,-2153.3804573804573,12.788490171732722,962
0,0,27,4,4,1,0,-2192.779069767442,10.10405941719679,774
0,0,27,5,0,1,0,-2171.0272572402046,22.983448253303678,1761
0,0,27,6,0,0,0,-2150.7829545454547,11.873458958262972,880
0,0,27,6,0,1,0,-2190.8739789964993,11.481931914123178,857
0,0,27,7,0,0,0,-2170.670114942529,23.121028965974293,1740
0,0,27,8,0,0,0,-2187.825232678387,12.900440671399203,967
0,0,27,8,1,0,0,-2148.3980582524273,10.085127078258012,721
0,0,27,9,1,0,0,-2200.4201877934274,5.698567974417141,426
0,0,27,9,3,0,0,-2162.402908468777,15.990352900890393,1169
0,0,27,9,7,0,0,-2132.3173076923076,9.0077577922302,104
0,0,27,10,7,0,0,-2170.337085308057,23.421002626197264,1688
0,0,27,11,7,0,0,-2170.3935018050543,22.766256537122228,1662
0,0,27,12,7,1,0,-3051.0974212034384,23.11711107153085,1745
0,0,28,2,7,1,0,-2170.7976261127596,22.943330916283728,1685
0,0,28,3,4,1,0,-2140.3654320987653,5.764496712268772,405
0,0,28,3,6,1,0,-2177.0458793542907,15.831888776169167,1177
0,0,28,3,7,1,0,-2208.139534883721,1.3990261624389722,86
0,0,28,4,0,1,0,-2153.329411764706,12.99224537024653,935
0,0,28,4,4,1,0,-2193.321882951654,10.504667786706737,786
0,0,28,5,0,1,0,-2171.0029274004683,23.147260288812816,1708
0,0,28,6,0,0,0,-2150.4723247232473,11.314721022410264,813
0,0,28,6,0,1,0,-2190.129424778761,11.503359325665393,904
0,0,28,7,0,0,0,-2169.9785074626866,23.67187671110569,1675
0,0,28,8,0,0,0,-2188.0668756530827,12.886276952908236,957
0,0,28,8,1,0,0,-2148.330623306233,10.097849721041994,738
0,0,28,9,1,0,0,-2200.069868995633,5.85929713070307,458
0,0,28,9,3,0,0,-2163.705882352941,15.898714092142614,1122
0,0,28,9,7,0,0,-2132.826923076923,1.4639403345284125,104
0,0,28,10,7,0,0,-2170.7969040247676,23.22432514286544,1615
0,0,28,11,7,0,0,-2170.4912597950574,23.194133438424394,1659
0,0,28,12,7,1,0,-3049.317543859649,23.133714715558863,1710
0,0,29,2,7,1,0,-2170.6385836385834,23.204721972127853,1638
0,0,29,3,4,1,0,-2140.5314685314684,5.823516583347102,429
0,0,29,3,6,1,0,-2177.986678507993,16.21072381987554,1126
0,0,29,3,7,1,0,-2208.095744680851,1.451845113017239,94
0,0,29,4,0,1,0,-2152.4309623430963,13.181007459635227,956
0,0,29,4,4,1,0,-2192.7450462351385,9.937705170096143,757
0,0,29,5,0,1,0,-2170.491364902507,22.74174515705721,1795
0,0,29,6,0,0,0,-2150.2590855803046,11.535649524425253,853
0,0,29,6,0,1,0,-2190.518779342723,11.477611372945567,852
0,0,29,7,0,0,0,-2170.020457280385,23.076460889902464,1662
0,0,29,8,0,0,0,-2188.388707926167,13.094198206419062,921
0,0,29,8,1,0,0,-2148.4710042432816,9.91806287164939,707
0,0,29,9,1,0,0,-2200.3917050691243,5.737219846219908,434
0,0,29,9,3,0,0,-2162.876935615322,16.101410925889557,1227
0,0,29,9,7,0,0,-2133.0485436893205,1.470609415597329,103
0,0,29,10,7,0,0,-2169.8008130081303,23.002179855052137,1722
0,0,29,11,7,0,0,-2171.161176470588,22.942842503616582,1700
0,0,29,12,7,1,0,-3050.9768250289685,22.696535396498884,1726
0,0,30,2,7,1,0,-2171.4154929577467,23.053874326656878,1704
0,0,30,3,4,1,0,-2139.995535714286,5.920980981581406,448
0,0,30,3,6,1,0,-2178.7845631891432,15.931130381282081,1179
0,0,30,3,7,1,0,-2208.0,1.4075269358667861,106
0,0,30,4,0,1,0,-2152.9059405940593,13.16566432749617,1010
0,0,30,4,4,1,0,-2192.3633802816903,9.961068434041719,710
0,0,30,5,0,1,0,-2168.740783410138,23.494672311759828,1736
0,0,30,6,0,0,0,-2149.915764139591,11.239655144198087,831
0,0,30,6,0,1,0,-2190.6798603026778,11.559380609395143,859
0,0,30,7,0,0,0,-2170.0342548076924,22.94151541402843,1664
0,0,30,8,0,0,0,-2188.2432989690724,13.124486497252835,970
0,0,30,8,1,0,0,-2148.0885558583104,10.177527996394623,734
0,0,30,9,1,0,0,-2200.2292682926827,5.562165041864708,410
0,0,30,9,3,0,0,-2162.825,15.713805565355539,1160
0,0,30,9,7,0,0,-2133.0467289719627,1.3491650417844732,107
0,0,30,10,7,0,0,-2170.482005899705,23.629330321289682,1695
0,0,30,11,7,0,0,-2169.320699708455,22.864993743036784,1715
0,0,30,12,7,1,0,-3050.6479713603817,22.89318747747268,1676
0,0,31,2,7,1,0,-2170.664122137405,22.662318243096372,1703
0,0,31,3,4,1,0,-2140.6793721973095,5.777866812009504,446
0,0,31,3,6,1,0,-2177.66203301477,16.13834441921073,1151
0,0,31,3,7,1,0,-2207.9663865546217,1.365436324134951,119
0,0,31,4,0,1,0,-2153.45493107105,12.974231519871982,943
0,0,31,4,4,1,0,-2193.065948855989,10.603699835940649,743
0,0,31,5,0,1,0,-2170.031212484994,23.09280271395611,1666
0,0,31,6,0,0,0,-2149.904925544101,11.707053748434708,873
0,0,31,6,0,1,0,-2190.8004640371228,11.88213968127802,862
0,0,31,7,0,0,0,-2170.367710251688,23.21808874371427,1629
0,0,31,8,0,0,0,-2188.026973026973,13.21701865575986,1001
0,0,31,8,1,0,0,-2147.8681022880214,10.318290808152183,743
0,0,31,9,1,0,0,-2200.1925925925925,5.890141958461892,405
0,0,31,9,3,0,0,-2162.1426056338028,16.196659418218264,1136
0,0,31,9,7,0,0,-2133.024,1.4447920268070247,125
0,0,31,10,7,0,0,-2171.167580743449,22.681845770171517,1641
0,0,31,11,7,0,0,-2171.3636363636365,23.04549300984334,1705
0,0,31,12,7,1,0,-3050.539298669891,23.2876308770381,1654
0,0,32,2,7,1,0,-2170.4499417927823,23.129100586559222,1718
0,0,32,3,4,1,0,-2140.6560975609755,5.787393734190142,410
0,0,32,3,6,1,0,-2178.138422818792,16.101871588501385,1192
0,0,32,3,7,1,0,-2208.1592920353983,1.454722986469671,113
0,0,32,4,0,1,0,-2152.7261146496817,12.728311455329935,942
0,0,32,4,4,1,0,-2193.063371356147,10.485238064916144,789
0,0,32,5,0,1,0,-2170.462829736211,23.014054399569122,1668
0,0,32,6,0,0,0,-2150.995327102804,11.421817810137854,856
0,0,32,6,0,1,0,-2190.467365967366,11.405514668659588,858
0,0,32,7,0,0,0,-2169.8642048838597,22.91254105613274,1679
0,0,32,8,0,0,0,-2188.1084953940635,12.897537294294512,977
0,0,32,8,1,0,0,-2148.1698630136984,10.3559219367491,730
0,0,32,9,1,0,0,-2200.633262260128,5.759005390568889,469
0,0,32,9,3,0,0,-2162.692183722804,16.105274489556823,1241
0,0,32,9,7,0,0,-2132.9134615384614,1.4284915185202933,104
0,0,32,10,7,0,0,-2170.471520845567,23.233785521124112,1703
0,0,32,11,7,0,0,-2171.46887966805,22.71448668285784,1687
0,0,32,12,7,1,0,-3050.927452118398,23.36579752987726,1723
0,0,33,2,7,1,0,-2169.9300057372348,23.353398397119868,1743
0,0,33,3,4,1,0,-2140.0112107623318,5.465534889510705,446
0,0,33,3,6,1,0,-2178.0471854304637,15.558379442784753,1208
0,0,33,3,7,1,0,-2207.9716981132074,1.4950077124568344,106
0,0,33,4,0,1,0,-2153.3753846153845,12.877434416867288,975
0,0,33,4,4,1,0,-2193.265625,9.998425168964111,768
0,0,33,5,0,1,0,-2170.2030804335427,22.677979641463534,1753
0,0,33,6,0,0,0,-2150.6806722689075,11.32670244439334,833
0,0,33,6,0,1,0,-2190.4757969303423,11.524792526677727,847
0,0,33,7,0,0,0,-2169.795480880649,23.19868344387308,1726
0,0,33,8,0,0,0,-2188.1841563786006,12.442213590109073,972
0,0,33,8,1,0,0,-2148.6697127937337,10.024215936398374,766
0,0,33,9,1,0,0,-2200.2313084112147,5.903448316686633,428
0,0,33,9,3,0,0,-2163.3473861720067,16.08920319474047,1186
0,0,33,9,7,0,0,-2132.7796610169494,1.4210022314905293,118
0,0,33,10,7,0,0,-2170.220606060606,22.98742343101006,1650
0,0,33,11,7,0,0,-2170.987356321839,23.342917430367176,1740
0,0,33,12,7,1,0,-3050.6157303370787,23.37425309206454,1780
0,0,34,2,7,1,0,-2170.6322360953463,23.213411631251876,1762
0,0,34,3,4,1,0,-2141.004376367615,5.835826730299289,457
0,0,34,3,6,1,0,-2177.8777403035415,15.80992900882229,1186
0,0,34,3,7,1,0,-2208.0873015873017,1.3744831136433848,126
0,0,34,4,0,1,0,-2153.082912032356,13.285052503968963,989
0,0,34,4,4,1,0,-2192.9002732240438,10.42863596127397,732
0,0,34,5,0,1,0,-2170.705226071638,23.18163394526132,1703
0,0,34,6,0,0,0,-2150.0071258907365,11.465322975462811,842
0,0,34,6,0,1,0,-2191.316371681416,11.519391005420049,904
0,0,34,7,0,0,0,-2170.7245762711864,23.133647943935298,1652
0,0,34,8,0,0,0,-2188.5201207243463,13.106363268787943,994
0,0,34,8,1,0,0,-2147.8488529014844,9.962078673871819,741
0,0,34,9,1,0,0,-2200.4622871046226,5.58590628533545,411
0,0,34,9,3,0,0,-2162.74957841484,15.992373413930338,1186
0,0,34,9,7,0,0,-2133.09,1.3935207207088223,100
0,0,34,10,7,0,0,-2169.898395721925,22.86304292584356,1683
0,0,34,11,7,0,0,-2170.982476635514,23.127307592601035,1712
0,0,34,12,7,1,0,-3050.327327327327,23.131619826570844,1665
0,0,35,2,7,1,0,-2171.402037147993,22.954212807335253,1669
0,0,35,3,6,1,0,-2187.9974126778784,10.337387076661152,773
0,0,35,3,7,1,0,-2208.0619469026547,1.3779758524038515,113
0,0,35,12,7,1,0,-3050.2847181871007,22.640233634288638,1721
0,1,1,2,0,0,1,-1715.6601178781925,20.22089216981861,1527
0,1,1,2,0,1,1,-1755.627358490566,2.7792707411515165,212
0,1,1,3,0,0,1,-1721.1040697674418,23.243483351698217,1720
0,1,1,4,0,0,1,-1753.1611940298508,4.250828022008066,335
0,1,1,4,1,0,1,-1718.6840307429547,15.961821748236689,1171
0,1,1,4,3,0,1,-1685.5891089108911,2.7762215575621743,202
0,1,1,5,3,0,1,-1738.1772679874869,13.118290109375998,959
0,1,1,5,7,0,1,-1698.271978021978,10.096386332086976,728
0,1,1,6,7,0,1,-1720.7687723480333,23.18583631796771,1678
0,1,1,7,7,0,1,-1736.228959276018,14.352860036407904,1105
0,1,1,9,6,1,1,-2572.75,7.286577826217273,536
0,1,1,9,7,1,1,-2598.385767790262,7.107854472248365,534
0,1,1,10,4,1,1,-2585.8438095238093,14.373997182826628,1050
0,1,1,10,6,1,1,-2625.3082489146163,8.743767098344659,691
0,1,1,11,0,1,1,-2598.40196681008,22.033068873268068,1627
0,1,1,11,4,1,1,-2638.091836734694,1.3708833338732525,98
0,1,1,12,0,1,1,-2600.0935464772056,22.884931345436705,1689
0,1,2,2,0,0,1,-1715.4538514920193,20.022596206904886,1441
0,1,2,2,0,1,1,-1755.4784688995214,3.121275280774689,209
0,1,2,3,0,0,1,-1719.274886877828,22.97355361521465,1768
0,1,2,4,0,0,1,-1752.7341389728097,4.328157031783376,331
0,1,2,4,1,0,1,-1717.676724137931,15.591934573739684,1160
0,1,2,4,3,0,1,-1685.5975609756097,2.904411094814284,246
0,1,2,5,3,0,1,-1737.736894164194,12.779883961635743,1011
0,1,2,5,7,0,1,-1698.1050477489769,10.075764238872708,733
0,1,2,6,7,0,1,-1721.8372093023256,23.205243764868815,1677
0,1,2,7,7,0,1,-1735.8154138915318,14.527646477474327,1051
0,1,2,7,7,1,1,-2575.369985141159,8.621207627176089,673
0,1,2,8,7,1,1,-2600.269230769231,22.987982258395853,1716
0,1,2,9,6,1,1,-2573.0732177263967,7.246980332814632,519
0,1,2,9,7,1,1,-2612.659663865546,15.974011558333242,1190
0,1,2,10,4,1,1,-2585.4708603145236,14.058202398308579,1081
0,1,2,10,6,1,1,-2626.291291291291,8.488243900819038,666
0,1,2,11,0,1,1,-2598.62101910828,21.624554137307335,1570
0,1,2,11,4,1,1,-2637.9666666666667,1.5107025592540717,120
0,1,2,12,0,1,1,-2599.989036353145,22.912321800721568,1733
0,1,3,2,0,0,1,-1715.068717277487,20.15132192482289,1528
0,1,3,2,0,1,1,-1755.4778761061948,2.8427748662092576,226
0,1,3,3,0,0,1,-1720.0546511627906,23.162907180764215,1720
0,1,3,4,0,0,1,-1753.2358208955225,4.176111934905819,335
0,1,3,4,1,0,1,-1717.780053428317,16.244642193574485,1123
0,1,3,4,3,0,1,-1685.5283018867924,2.819097765447691,212
0,1,3,5,3,0,1,-1737.8739583333333,12.70505759523787,960
0,1,3,5,7,0,1,-1698.0894941634242,10.327630632339293,771
0,1,3,6,7,0,1,-1721.4095404304828,23.007114810426163,1719
0,1,3,7,7,0,1,-1735.7599629286376,14.652250454180276,1079
0,1,3,7,7,1,1,-2575.4009584664536,8.850945277697184,626
0,1,3,8,7,1,1,-2601.251356238698,23.37600744781019,1659
0,1,3,9,6,1,1,-2573.022813688213,7.192323515984913,526
0,1,3,9,7,1,1,-2612.8894691035684,15.716121854338464,1149
0,1,3,10,4,1,1,-2585.181399631676,14.456299304084382,1086
0,1,3,10,6,1,1,-2626.026234567901,8.593400605695978,648
0,1,3,11,0,1,1,-2597.727781230578,21.865353942559505,1609
0,1,3,11,4,1,1,-2638.3529411764707,1.369464320733266,119
0,1,3,12,0,1,1,-2600.590799031477,23.228356065589413,1652
0,1,4,2,0,0,1,-1715.2219812002893,20.115373150906272,1383
0,1,4,2,0,1,1,-1755.3333333333333,2.8837681834804973,213
0,1,4,3,0,0,1,-1720.8570540708515,22.676489941016662,1609
0,1,4,4,0,0,1,-1752.8493975903614,4.2548589798778815,332
0,1,4,4,1,0,1,-1718.2510822510822,15.554155807961447,1155
0,1,4,4,3,0,1,-1685.4789473684211,2.839028549070064,190
0,1,4,5,3,0,1,-1737.276008492569,13.079303994684674,942
0,1,4,5,7,0,1,-1697.91697645601,10.150383333274574,807
0,1,4,6,7,0,1,-1720.762827822121,22.969655958542102,1754
0,1,4,7,7,0,1,-1735.4106796116505,14.485120672510602,1030
0,1,4,7,7,1,1,-2575.4961119751165,8.676736409113154,643
0,1,4,8,7,1,1,-2600.52389380531,23.208822225301837,1695
0,1,4,9,6,1,1,-2572.3570127504554,7.216913132124735,549
0,1,4,9,7,1,1,-2612.8521665250637,16.002025067651797,1177
0,1,4,10,4,1,1,-2585.3224254090474,14.566993274455706,1039
0,1,4,10,6,1,1,-2625.7590187590185,8.449558005937984,693
0,1,4,11,0,1,1,-2597.646687697161,21.798216364269642,1585
0,1,4,11,4,1,1,-2637.9813084112147,1.3183202882553262,107
0,1,4,12,0,1,1,-2600.0841463414636,23.001966880413793,1640
0,1,5,2,0,0,1,-1715.9189534141672,20.41607264851809,1567
0,1,5,2,0,1,1,-1755.3347639484978,2.9223780751949366,233
0,1,5,3,0,0,1,-1720.4773781902552,22.99594080176567,1724
0,1,5,4,0,0,1,-1752.6748251748252,4.098762708234351,286
0,1,5,4,1,0,1,-1718.2574171029669,15.775393998458707,1146
0,1,5,4,3,0,1,-1685.7285714285715,2.86815734058186,210
0,1,5,5,3,0,1,-1737.6888412017167,12.911541396456514,932
0,1,5,5,7,0,1,-1697.97699594046,10.294881535682466,739
0,1,5,6,7,0,1,-1720.8564245810055,23.44853035999489,1790
0,1,5,7,7,0,1,-1735.5635707844906,14.628022820306567,1109
0,1,5,7,7,1,1,-2576.031545741325,8.685839039428831,634
0,1,5,8,7,1,1,-2600.765306122449,23.063579780705254,1666
0,1,5,9,6,1,1,-2573.401129943503,7.303426345797336,531
0,1,5,9,7,1,1,-2612.8708333333334,15.939703551352544,1200
0,1,5,10,4,1,1,-2585.764540337711,14.46934715711875,1066
0,1,5,10,6,1,1,-2626.0241935483873,8.625976999011396,620
0,1,5,11,0,1,1,-2597.3500942803266,21.71297244792752,1591
0,1,5,11,4,1,1,-2638.0,1.3853490243498847,99
0,1,5,12,0,1,1,-2600.662390670554,22.903925646660245,1715
0,1,6,2,0,0,1,-1714.972534332085,20.258115796493183,1602
0,1,6,2,0,1,1,-1755.3434343434344,2.8272184143399364,198
0,1,6,3,0,0,1,-1720.8660092807424,22.78281967784274,1724
0,1,6,4,0,0,1,-1753.039393939394,4.2033492701751465,330
0,1,6,4,1,0,1,-1717.590909090909,15.971934701343805,1122
0,1,6,4,3,0,1,-1685.75,2.967241357998294,188
0,1,6,5,3,0,1,-1738.910186199343,12.961846246777627,913
0,1,6,5,7,0,1,-1697.3445850914206,10.075703369289446,711
0,1,6,6,7,0,1,-1719.248425872925,22.726040468616464,1747
0,1,6,7,7,0,1,-1735.56906614786,14.268959545842861,1028
0,1,6,7,7,1,1,-2576.4367088607596,8.779423256251913,632
0,1,6,8,7,1,1,-2599.7255574614064,22.75509439857634,1749
0,1,6,9,6,1,1,-2573.0074074074073,7.121689662505799,540
0,1,6,9,7,1,1,-2612.8184713375795,15.929697545966535,1256
0,1,6,10,4,1,1,-2585.5085877862593,14.52031752090122,1048
0,1,6,10,6,1,1,-2625.237878787879,8.729404595504572,660
0,1,6,11,0,1,1,-2597.5763358778627,21.829373021755217,1572
0,1,6,11,4,1,1,-2638.0086206896553,1.4172319403949274,116
0,1,6,12,0,1,1,-2600.6930870083434,23.158995191682497,1678
0,1,7,2,0,0,1,-1715.5625,20.397369259226327,1520
0,1,7,2,0,1,1,-1755.5969387755101,2.9788010902092674,196
0,1,7,3,0,0,1,-1721.683156654888,23.230492763613515,1698
0,1,7,4,0,0,1,-1753.0815709969788,4.1927853380942315,331
0,1,7,4,1,0,1,-1716.88698630137,15.473327752612477,1168
0,1,7,4,3,0,1,-1685.482608695652,2.8295263353219835,230
0,1,7,5,3,0,1,-1737.75,13.098186897429736,960
0,1,7,5,7,0,1,-1698.3970390309555,10.058367580931186,743
0,1,7,6,7,0,1,-1718.9486745628878,22.893243120818738,1773
0,1,7,7,7,0,1,-1734.9565627950897,14.915626787482374,1059
0,1,7,7,7,1,1,-2575.733429394813,8.808536961207485,694
0,1,7,8,7,1,1,-2601.3131652661064,23.3887130792888,1785
0,1,7,9,6,1,1,-2572.4193548387098,7.3325843908506565,558
0,1,7,9,7,1,1,-2612.7512437810947,15.772989831885202,1206
0,1,7,10,4,1,1,-2584.7259395050414,14.51851928748574,1091
0,1,7,10,6,1,1,-2624.811463046757,8.5789240572852,663
0,1,7,11,0,1,1,-2597.9150366748167,21.81794519042407,1636
0,1,7,11,4,1,1,-2637.695652173913,1.4426660889091003,92
0,1,7,12,0,1,1,-2600.713692946058,22.53831242105769,1687
0,1,8,2,0,0,1,-1715.9399865138234,19.97560310359535,1483
0,1,8,2,0,1,1,-1755.3316062176166,2.9192741681962384,193
0,1,8,3,0,0,1,-1721.4332932692307,22.655851727964187,1664
0,1,8,4,0,0,1,-1752.6123778501628,4.270523529887417,307
0,1,8,4,1,0,1,-1717.4953429297207,15.806225645829183,1181
0,1,8,4,3,0,1,-1685.490990990991,2.82642133748019,222
0,1,8,5,3,0,1,-1738.1285425101214,12.88546065364091,988
0,1,8,5,7,0,1,-1698.2122395833333,10.364980412097697,768
0,1,8,6,7,0,1,-1720.796285200719,23.53945398536303,1669
0,1,8,7,7,0,1,-1735.4068406840684,14.443225328359883,1111
0,1,8,7,7,1,1,-2575.5974025974024,8.57606869690671,616
0,1,8,8,7,1,1,-2600.1970760233917,23.020339155673664,1710
0,1,8,9,6,1,1,-2573.0984555984555,7.09858580245866,518
0,1,8,9,7,1,1,-2613.6110581506196,15.696456696877725,1049
0,1,8,10,4,1,1,-2585.236817761332,14.50073763325984,1081
0,1,8,10,6,1,1,-2625.3509933774835,8.321120240623548,604
0,1,8,11,0,1,1,-2597.2221526908634,21.41055463282101,1598
0,1,8,11,4,1,1,-2638.0833333333335,1.2990381053181916,108
0,1,8,12,0,1,1,-2600.080727686185,23.24725022000985,1759
0,1,9,2,0,0,1,-1715.9868938401048,20.03515484844827,1526
0,1,9,2,0,1,1,-1755.5087719298247,2.8353829965696926,228
0,1,9,3,0,0,1,-1720.1443298969073,23.083835813573376,1746
0,1,9,4,0,0,1,-1753.0030581039755,4.4264277718690135,327
0,1,9,4,1,0,1,-1717.177797051171,15.934671259194028,1153
0,1,9,4,3,0,1,-1685.3737373737374,2.954489337281505,198
0,1,9,5,3,0,1,-1737.0144927536232,13.147034283691024,966
0,1,9,5,7,0,1,-1697.956462585034,10.19367596423725,735
0,1,9,6,7,0,1,-1720.0395415472778,23.09807508364645,1745
0,1,9,7,7,0,1,-1735.3691860465117,14.226924064234387,1032
0,1,9,7,7,1,1,-2575.201923076923,8.496469637623568,624
0,1,9,8,7,1,1,-2601.190476190476,22.732039323937187,1701
0,1,9,9,6,1,1,-2572.7127071823206,7.2084437801021215,543
0,1,9,9,7,1,1,-2613.0,15.878942705947768,1193
0,1,9,10,4,1,1,-2585.738872403561,14.61944095112607,1011
0,1,9,10,6,1,1,-2625.2969984202214,8.492182474838936,633
0,1,9,11,0,1,1,-2598.5603658536584,22.010917797891853,1640
0,1,9,12,0,1,1,-2600.643026004728,23.324648684013194,1692
0,1,10,2,0,0,1,-1715.6640159045726,20.354848356095253,1509
0,1,10,2,0,1,1,-1755.5324074074074,3.085039428969473,216
0,1,10,3,0,0,1,-1719.4397660818713,22.648926183269417,1710
0,1,10,4,0,0,1,-1752.6961651917404,4.419621379781489,339
0,1,10,4,1,0,1,-1717.4476843910807,16.146634800863637,1166
0,1,10,4,3,0,1,-1685.6113744075828,2.7417542914025135,211
0,1,10,5,3,0,1,-1737.5783251231528,13.168911111191074,1015
0,1,10,5,7,0,1,-1697.7871485943774,9.746118344923799,747
0,1,10,6,7,0,1,-1719.9775349119611,22.915596680325855,1647
0,1,10,7,7,0,1,-1735.635623869801,14.489072905218247,1106
0,1,10,7,7,1,1,-2576.11968503937,8.58444885281851,635
0,1,10,8,7,1,1,-2600.6765046296296,23.025652035745985,1728
0,1,10,9,6,1,1,-2572.6462093862815,7.049676368059182,554
0,1,10,9,7,1,1,-2612.9547872340427,15.843054895752523,1128
