objType,layer,purpose,llx,lly,urx,ury,width,height,cx,cy
rect,METTPL,pin,-181.370000,272.655000,-149.370000,273.155000,32.000000,0.500000,-165.370000,272.905000
rect,MET5,pin,-181.370000,272.655000,-149.370000,273.155000,32.000000,0.500000,-165.370000,272.905000
rect,MET4,pin,-181.370000,272.655000,-149.370000,273.155000,32.000000,0.500000,-165.370000,272.905000
rect,METTPL,pin,-181.370000,283.155000,-149.370000,283.655000,32.000000,0.500000,-165.370000,283.405000
rect,MET5,pin,-181.370000,283.155000,-149.370000,283.655000,32.000000,0.500000,-165.370000,283.405000
rect,MET4,pin,-181.370000,283.155000,-149.370000,283.655000,32.000000,0.500000,-165.370000,283.405000
rect,METTPL,pin,-181.370000,366.655000,-149.370000,367.155000,32.000000,0.500000,-165.370000,366.905000
rect,MET5,pin,-181.370000,366.655000,-149.370000,367.155000,32.000000,0.500000,-165.370000,366.905000
rect,MET4,pin,-181.370000,366.655000,-149.370000,367.155000,32.000000,0.500000,-165.370000,366.905000
rect,METTPL,pin,-181.370000,377.155000,-149.370000,377.655000,32.000000,0.500000,-165.370000,377.405000
rect,MET5,pin,-181.370000,377.155000,-149.370000,377.655000,32.000000,0.500000,-165.370000,377.405000
rect,MET4,pin,-181.370000,377.155000,-149.370000,377.655000,32.000000,0.500000,-165.370000,377.405000
rect,METTPL,pin,-181.370000,460.655000,-149.370000,461.155000,32.000000,0.500000,-165.370000,460.905000
rect,MET5,pin,-181.370000,460.655000,-149.370000,461.155000,32.000000,0.500000,-165.370000,460.905000
rect,MET4,pin,-181.370000,460.655000,-149.370000,461.155000,32.000000,0.500000,-165.370000,460.905000
rect,METTPL,pin,-181.370000,471.155000,-149.370000,471.655000,32.000000,0.500000,-165.370000,471.405000
rect,MET5,pin,-181.370000,471.155000,-149.370000,471.655000,32.000000,0.500000,-165.370000,471.405000
rect,MET4,pin,-181.370000,471.155000,-149.370000,471.655000,32.000000,0.500000,-165.370000,471.405000
rect,METTPL,pin,-181.370000,554.655000,-149.370000,555.155000,32.000000,0.500000,-165.370000,554.905000
rect,MET5,pin,-181.370000,554.655000,-149.370000,555.155000,32.000000,0.500000,-165.370000,554.905000
rect,MET4,pin,-181.370000,554.655000,-149.370000,555.155000,32.000000,0.500000,-165.370000,554.905000
rect,METTPL,pin,-181.370000,565.155000,-149.370000,565.655000,32.000000,0.500000,-165.370000,565.405000
rect,MET5,pin,-181.370000,565.155000,-149.370000,565.655000,32.000000,0.500000,-165.370000,565.405000
rect,MET4,pin,-181.370000,565.155000,-149.370000,565.655000,32.000000,0.500000,-165.370000,565.405000
rect,METTPL,pin,-181.370000,648.655000,-149.370000,649.155000,32.000000,0.500000,-165.370000,648.905000
rect,MET5,pin,-181.370000,648.655000,-149.370000,649.155000,32.000000,0.500000,-165.370000,648.905000
rect,MET4,pin,-181.370000,648.655000,-149.370000,649.155000,32.000000,0.500000,-165.370000,648.905000
rect,METTPL,pin,-181.370000,659.155000,-149.370000,659.655000,32.000000,0.500000,-165.370000,659.405000
rect,MET5,pin,-181.370000,659.155000,-149.370000,659.655000,32.000000,0.500000,-165.370000,659.405000
rect,MET4,pin,-181.370000,659.155000,-149.370000,659.655000,32.000000,0.500000,-165.370000,659.405000
rect,METTPL,pin,-181.370000,742.655000,-149.370000,743.155000,32.000000,0.500000,-165.370000,742.905000
rect,MET5,pin,-181.370000,742.655000,-149.370000,743.155000,32.000000,0.500000,-165.370000,742.905000
rect,MET4,pin,-181.370000,742.655000,-149.370000,743.155000,32.000000,0.500000,-165.370000,742.905000
rect,METTPL,pin,-181.370000,753.155000,-149.370000,753.655000,32.000000,0.500000,-165.370000,753.405000
rect,MET5,pin,-181.370000,753.155000,-149.370000,753.655000,32.000000,0.500000,-165.370000,753.405000
rect,MET4,pin,-181.370000,753.155000,-149.370000,753.655000,32.000000,0.500000,-165.370000,753.405000
rect,METTPL,pin,-181.370000,836.655000,-149.370000,837.155000,32.000000,0.500000,-165.370000,836.905000
rect,MET5,pin,-181.370000,836.655000,-149.370000,837.155000,32.000000,0.500000,-165.370000,836.905000
rect,MET4,pin,-181.370000,836.655000,-149.370000,837.155000,32.000000,0.500000,-165.370000,836.905000
rect,METTPL,pin,-181.370000,847.155000,-149.370000,847.655000,32.000000,0.500000,-165.370000,847.405000
rect,MET5,pin,-181.370000,847.155000,-149.370000,847.655000,32.000000,0.500000,-165.370000,847.405000
rect,MET4,pin,-181.370000,847.155000,-149.370000,847.655000,32.000000,0.500000,-165.370000,847.405000
rect,METTPL,pin,-181.370000,930.655000,-149.370000,931.155000,32.000000,0.500000,-165.370000,930.905000
rect,MET5,pin,-181.370000,930.655000,-149.370000,931.155000,32.000000,0.500000,-165.370000,930.905000
rect,MET4,pin,-181.370000,930.655000,-149.370000,931.155000,32.000000,0.500000,-165.370000,930.905000
rect,METTPL,pin,-181.370000,941.155000,-149.370000,941.655000,32.000000,0.500000,-165.370000,941.405000
rect,MET5,pin,-181.370000,941.155000,-149.370000,941.655000,32.000000,0.500000,-165.370000,941.405000
rect,MET4,pin,-181.370000,941.155000,-149.370000,941.655000,32.000000,0.500000,-165.370000,941.405000
rect,METTPL,pin,-181.370000,1024.655000,-149.370000,1025.155000,32.000000,0.500000,-165.370000,1024.905000
rect,MET5,pin,-181.370000,1024.655000,-149.370000,1025.155000,32.000000,0.500000,-165.370000,1024.905000
rect,MET4,pin,-181.370000,1024.655000,-149.370000,1025.155000,32.000000,0.500000,-165.370000,1024.905000
rect,METTPL,pin,-181.370000,1035.155000,-149.370000,1035.655000,32.000000,0.500000,-165.370000,1035.405000
rect,MET5,pin,-181.370000,1035.155000,-149.370000,1035.655000,32.000000,0.500000,-165.370000,1035.405000
rect,MET4,pin,-181.370000,1035.155000,-149.370000,1035.655000,32.000000,0.500000,-165.370000,1035.405000
rect,METTPL,pin,-181.370000,1118.655000,-149.370000,1119.155000,32.000000,0.500000,-165.370000,1118.905000
rect,MET5,pin,-181.370000,1118.655000,-149.370000,1119.155000,32.000000,0.500000,-165.370000,1118.905000
rect,MET4,pin,-181.370000,1118.655000,-149.370000,1119.155000,32.000000,0.500000,-165.370000,1118.905000
rect,METTPL,pin,-181.370000,1129.155000,-149.370000,1129.655000,32.000000,0.500000,-165.370000,1129.405000
rect,MET5,pin,-181.370000,1129.155000,-149.370000,1129.655000,32.000000,0.500000,-165.370000,1129.405000
rect,MET4,pin,-181.370000,1129.155000,-149.370000,1129.655000,32.000000,0.500000,-165.370000,1129.405000
rect,METTPL,pin,-181.370000,1212.655000,-149.370000,1213.155000,32.000000,0.500000,-165.370000,1212.905000
rect,MET5,pin,-181.370000,1212.655000,-149.370000,1213.155000,32.000000,0.500000,-165.370000,1212.905000
rect,MET4,pin,-181.370000,1212.655000,-149.370000,1213.155000,32.000000,0.500000,-165.370000,1212.905000
rect,METTPL,pin,-181.370000,1223.155000,-149.370000,1223.655000,32.000000,0.500000,-165.370000,1223.405000
rect,MET5,pin,-181.370000,1223.155000,-149.370000,1223.655000,32.000000,0.500000,-165.370000,1223.405000
rect,MET4,pin,-181.370000,1223.155000,-149.370000,1223.655000,32.000000,0.500000,-165.370000,1223.405000
rect,METTPL,pin,-181.370000,1306.655000,-149.370000,1307.155000,32.000000,0.500000,-165.370000,1306.905000
rect,MET5,pin,-181.370000,1306.655000,-149.370000,1307.155000,32.000000,0.500000,-165.370000,1306.905000
rect,MET4,pin,-181.370000,1306.655000,-149.370000,1307.155000,32.000000,0.500000,-165.370000,1306.905000
rect,METTPL,pin,-181.370000,1317.155000,-149.370000,1317.655000,32.000000,0.500000,-165.370000,1317.405000
rect,MET5,pin,-181.370000,1317.155000,-149.370000,1317.655000,32.000000,0.500000,-165.370000,1317.405000
rect,MET4,pin,-181.370000,1317.155000,-149.370000,1317.655000,32.000000,0.500000,-165.370000,1317.405000
rect,METTPL,pin,-181.370000,1400.655000,-149.370000,1401.155000,32.000000,0.500000,-165.370000,1400.905000
rect,MET5,pin,-181.370000,1400.655000,-149.370000,1401.155000,32.000000,0.500000,-165.370000,1400.905000
rect,MET4,pin,-181.370000,1400.655000,-149.370000,1401.155000,32.000000,0.500000,-165.370000,1400.905000
rect,METTPL,pin,-181.370000,1411.155000,-149.370000,1411.655000,32.000000,0.500000,-165.370000,1411.405000
rect,MET5,pin,-181.370000,1411.155000,-149.370000,1411.655000,32.000000,0.500000,-165.370000,1411.405000
rect,MET4,pin,-181.370000,1411.155000,-149.370000,1411.655000,32.000000,0.500000,-165.370000,1411.405000
rect,METTPL,pin,-181.370000,1494.655000,-149.370000,1495.155000,32.000000,0.500000,-165.370000,1494.905000
rect,MET5,pin,-181.370000,1494.655000,-149.370000,1495.155000,32.000000,0.500000,-165.370000,1494.905000
rect,MET4,pin,-181.370000,1494.655000,-149.370000,1495.155000,32.000000,0.500000,-165.370000,1494.905000
rect,METTPL,pin,-181.370000,1505.155000,-149.370000,1505.655000,32.000000,0.500000,-165.370000,1505.405000
rect,MET5,pin,-181.370000,1505.155000,-149.370000,1505.655000,32.000000,0.500000,-165.370000,1505.405000
rect,MET4,pin,-181.370000,1505.155000,-149.370000,1505.655000,32.000000,0.500000,-165.370000,1505.405000
rect,METTPL,pin,-181.370000,1588.655000,-149.370000,1589.155000,32.000000,0.500000,-165.370000,1588.905000
rect,MET5,pin,-181.370000,1588.655000,-149.370000,1589.155000,32.000000,0.500000,-165.370000,1588.905000
rect,MET4,pin,-181.370000,1588.655000,-149.370000,1589.155000,32.000000,0.500000,-165.370000,1588.905000
rect,METTPL,pin,-181.370000,1599.155000,-149.370000,1599.655000,32.000000,0.500000,-165.370000,1599.405000
rect,MET5,pin,-181.370000,1599.155000,-149.370000,1599.655000,32.000000,0.500000,-165.370000,1599.405000
rect,MET4,pin,-181.370000,1599.155000,-149.370000,1599.655000,32.000000,0.500000,-165.370000,1599.405000
rect,METTPL,pin,-181.370000,1682.655000,-149.370000,1683.155000,32.000000,0.500000,-165.370000,1682.905000
rect,MET5,pin,-181.370000,1682.655000,-149.370000,1683.155000,32.000000,0.500000,-165.370000,1682.905000
rect,MET4,pin,-181.370000,1682.655000,-149.370000,1683.155000,32.000000,0.500000,-165.370000,1682.905000
rect,METTPL,pin,-181.370000,1693.155000,-149.370000,1693.655000,32.000000,0.500000,-165.370000,1693.405000
rect,MET5,pin,-181.370000,1693.155000,-149.370000,1693.655000,32.000000,0.500000,-165.370000,1693.405000
rect,MET4,pin,-181.370000,1693.155000,-149.370000,1693.655000,32.000000,0.500000,-165.370000,1693.405000
rect,METTPL,pin,-181.370000,1776.655000,-149.370000,1777.155000,32.000000,0.500000,-165.370000,1776.905000
rect,MET5,pin,-181.370000,1776.655000,-149.370000,1777.155000,32.000000,0.500000,-165.370000,1776.905000
rect,MET4,pin,-181.370000,1776.655000,-149.370000,1777.155000,32.000000,0.500000,-165.370000,1776.905000
rect,METTPL,pin,-181.370000,1787.155000,-149.370000,1787.655000,32.000000,0.500000,-165.370000,1787.405000
rect,MET5,pin,-181.370000,1787.155000,-149.370000,1787.655000,32.000000,0.500000,-165.370000,1787.405000
rect,MET4,pin,-181.370000,1787.155000,-149.370000,1787.655000,32.000000,0.500000,-165.370000,1787.405000
rect,METTPL,pin,-181.370000,1870.655000,-149.370000,1871.155000,32.000000,0.500000,-165.370000,1870.905000
rect,MET5,pin,-181.370000,1870.655000,-149.370000,1871.155000,32.000000,0.500000,-165.370000,1870.905000
rect,MET4,pin,-181.370000,1870.655000,-149.370000,1871.155000,32.000000,0.500000,-165.370000,1870.905000
rect,METTPL,pin,-181.370000,1881.155000,-149.370000,1881.655000,32.000000,0.500000,-165.370000,1881.405000
rect,MET5,pin,-181.370000,1881.155000,-149.370000,1881.655000,32.000000,0.500000,-165.370000,1881.405000
rect,MET4,pin,-181.370000,1881.155000,-149.370000,1881.655000,32.000000,0.500000,-165.370000,1881.405000
rect,METTPL,pin,-181.370000,1964.655000,-149.370000,1965.155000,32.000000,0.500000,-165.370000,1964.905000
rect,MET5,pin,-181.370000,1964.655000,-149.370000,1965.155000,32.000000,0.500000,-165.370000,1964.905000
rect,MET4,pin,-181.370000,1964.655000,-149.370000,1965.155000,32.000000,0.500000,-165.370000,1964.905000
rect,METTPL,pin,-181.370000,1975.155000,-149.370000,1975.655000,32.000000,0.500000,-165.370000,1975.405000
rect,MET5,pin,-181.370000,1975.155000,-149.370000,1975.655000,32.000000,0.500000,-165.370000,1975.405000
rect,MET4,pin,-181.370000,1975.155000,-149.370000,1975.655000,32.000000,0.500000,-165.370000,1975.405000
rect,METTPL,pin,-181.370000,2058.655000,-149.370000,2059.155000,32.000000,0.500000,-165.370000,2058.905000
rect,MET5,pin,-181.370000,2058.655000,-149.370000,2059.155000,32.000000,0.500000,-165.370000,2058.905000
rect,MET4,pin,-181.370000,2058.655000,-149.370000,2059.155000,32.000000,0.500000,-165.370000,2058.905000
rect,METTPL,pin,-181.370000,2069.155000,-149.370000,2069.655000,32.000000,0.500000,-165.370000,2069.405000
rect,MET5,pin,-181.370000,2069.155000,-149.370000,2069.655000,32.000000,0.500000,-165.370000,2069.405000
rect,MET4,pin,-181.370000,2069.155000,-149.370000,2069.655000,32.000000,0.500000,-165.370000,2069.405000
rect,METTPL,pin,-181.370000,2152.655000,-149.370000,2153.155000,32.000000,0.500000,-165.370000,2152.905000
rect,MET5,pin,-181.370000,2152.655000,-149.370000,2153.155000,32.000000,0.500000,-165.370000,2152.905000
rect,MET4,pin,-181.370000,2152.655000,-149.370000,2153.155000,32.000000,0.500000,-165.370000,2152.905000
rect,METTPL,pin,-181.370000,2163.155000,-149.370000,2163.655000,32.000000,0.500000,-165.370000,2163.405000
rect,MET5,pin,-181.370000,2163.155000,-149.370000,2163.655000,32.000000,0.500000,-165.370000,2163.405000
rect,MET4,pin,-181.370000,2163.155000,-149.370000,2163.655000,32.000000,0.500000,-165.370000,2163.405000
rect,METTPL,pin,-181.370000,2246.655000,-149.370000,2247.155000,32.000000,0.500000,-165.370000,2246.905000
rect,MET5,pin,-181.370000,2246.655000,-149.370000,2247.155000,32.000000,0.500000,-165.370000,2246.905000
rect,MET4,pin,-181.370000,2246.655000,-149.370000,2247.155000,32.000000,0.500000,-165.370000,2246.905000
rect,METTPL,pin,-181.370000,2257.155000,-149.370000,2257.655000,32.000000,0.500000,-165.370000,2257.405000
rect,MET5,pin,-181.370000,2257.155000,-149.370000,2257.655000,32.000000,0.500000,-165.370000,2257.405000
rect,MET4,pin,-181.370000,2257.155000,-149.370000,2257.655000,32.000000,0.500000,-165.370000,2257.405000
rect,METTPL,pin,-181.370000,2340.655000,-149.370000,2341.155000,32.000000,0.500000,-165.370000,2340.905000
rect,MET5,pin,-181.370000,2340.655000,-149.370000,2341.155000,32.000000,0.500000,-165.370000,2340.905000
rect,MET4,pin,-181.370000,2340.655000,-149.370000,2341.155000,32.000000,0.500000,-165.370000,2340.905000
rect,METTPL,pin,-181.370000,2351.155000,-149.370000,2351.655000,32.000000,0.500000,-165.370000,2351.405000
rect,MET5,pin,-181.370000,2351.155000,-149.370000,2351.655000,32.000000,0.500000,-165.370000,2351.405000
rect,MET4,pin,-181.370000,2351.155000,-149.370000,2351.655000,32.000000,0.500000,-165.370000,2351.405000
rect,METTPL,pin,-181.370000,2434.655000,-149.370000,2435.155000,32.000000,0.500000,-165.370000,2434.905000
rect,MET5,pin,-181.370000,2434.655000,-149.370000,2435.155000,32.000000,0.500000,-165.370000,2434.905000
rect,MET4,pin,-181.370000,2434.655000,-149.370000,2435.155000,32.000000,0.500000,-165.370000,2434.905000
rect,METTPL,pin,-181.370000,2445.155000,-149.370000,2445.655000,32.000000,0.500000,-165.370000,2445.405000
rect,MET5,pin,-181.370000,2445.155000,-149.370000,2445.655000,32.000000,0.500000,-165.370000,2445.405000
rect,MET4,pin,-181.370000,2445.155000,-149.370000,2445.655000,32.000000,0.500000,-165.370000,2445.405000
rect,METTPL,pin,-181.370000,2528.655000,-149.370000,2529.155000,32.000000,0.500000,-165.370000,2528.905000
rect,MET5,pin,-181.370000,2528.655000,-149.370000,2529.155000,32.000000,0.500000,-165.370000,2528.905000
rect,MET4,pin,-181.370000,2528.655000,-149.370000,2529.155000,32.000000,0.500000,-165.370000,2528.905000
rect,METTPL,pin,54.070000,2557.895000,54.570000,2589.895000,0.500000,32.000000,54.320000,2573.895000
rect,MET5,pin,54.070000,2557.895000,54.570000,2589.895000,0.500000,32.000000,54.320000,2573.895000
rect,MET4,pin,54.070000,2557.895000,54.570000,2589.895000,0.500000,32.000000,54.320000,2573.895000
rect,METTPL,pin,137.570000,2557.895000,138.070000,2589.895000,0.500000,32.000000,137.820000,2573.895000
rect,MET5,pin,137.570000,2557.895000,138.070000,2589.895000,0.500000,32.000000,137.820000,2573.895000
rect,MET4,pin,137.570000,2557.895000,138.070000,2589.895000,0.500000,32.000000,137.820000,2573.895000
rect,METTPL,pin,148.070000,2557.895000,148.570000,2589.895000,0.500000,32.000000,148.320000,2573.895000
rect,MET5,pin,148.070000,2557.895000,148.570000,2589.895000,0.500000,32.000000,148.320000,2573.895000
rect,MET4,pin,148.070000,2557.895000,148.570000,2589.895000,0.500000,32.000000,148.320000,2573.895000
rect,METTPL,pin,231.570000,2557.895000,232.070000,2589.895000,0.500000,32.000000,231.820000,2573.895000
rect,MET5,pin,231.570000,2557.895000,232.070000,2589.895000,0.500000,32.000000,231.820000,2573.895000
rect,MET4,pin,231.570000,2557.895000,232.070000,2589.895000,0.500000,32.000000,231.820000,2573.895000
rect,METTPL,pin,242.070000,2557.895000,242.570000,2589.895000,0.500000,32.000000,242.320000,2573.895000
rect,MET5,pin,242.070000,2557.895000,242.570000,2589.895000,0.500000,32.000000,242.320000,2573.895000
rect,MET4,pin,242.070000,2557.895000,242.570000,2589.895000,0.500000,32.000000,242.320000,2573.895000
rect,METTPL,pin,325.570000,2557.895000,326.070000,2589.895000,0.500000,32.000000,325.820000,2573.895000
rect,MET5,pin,325.570000,2557.895000,326.070000,2589.895000,0.500000,32.000000,325.820000,2573.895000
rect,MET4,pin,325.570000,2557.895000,326.070000,2589.895000,0.500000,32.000000,325.820000,2573.895000
rect,METTPL,pin,336.070000,2557.895000,336.570000,2589.895000,0.500000,32.000000,336.320000,2573.895000
rect,MET5,pin,336.070000,2557.895000,336.570000,2589.895000,0.500000,32.000000,336.320000,2573.895000
rect,MET4,pin,336.070000,2557.895000,336.570000,2589.895000,0.500000,32.000000,336.320000,2573.895000
rect,METTPL,pin,419.570000,2557.895000,420.070000,2589.895000,0.500000,32.000000,419.820000,2573.895000
rect,MET5,pin,419.570000,2557.895000,420.070000,2589.895000,0.500000,32.000000,419.820000,2573.895000
rect,MET4,pin,419.570000,2557.895000,420.070000,2589.895000,0.500000,32.000000,419.820000,2573.895000
rect,METTPL,pin,3456.810000,2534.055000,3488.810000,2534.555000,32.000000,0.500000,3472.810000,2534.305000
rect,MET5,pin,3456.810000,2534.055000,3488.810000,2534.555000,32.000000,0.500000,3472.810000,2534.305000
rect,MET4,pin,3456.810000,2534.055000,3488.810000,2534.555000,32.000000,0.500000,3472.810000,2534.305000
rect,METTPL,pin,3456.810000,2450.555000,3488.810000,2451.055000,32.000000,0.500000,3472.810000,2450.805000
rect,MET5,pin,3456.810000,2450.555000,3488.810000,2451.055000,32.000000,0.500000,3472.810000,2450.805000
rect,MET4,pin,3456.810000,2450.555000,3488.810000,2451.055000,32.000000,0.500000,3472.810000,2450.805000
rect,METTPL,pin,3456.810000,2440.055000,3488.810000,2440.555000,32.000000,0.500000,3472.810000,2440.305000
rect,MET5,pin,3456.810000,2440.055000,3488.810000,2440.555000,32.000000,0.500000,3472.810000,2440.305000
rect,MET4,pin,3456.810000,2440.055000,3488.810000,2440.555000,32.000000,0.500000,3472.810000,2440.305000
rect,METTPL,pin,3456.810000,2356.555000,3488.810000,2357.055000,32.000000,0.500000,3472.810000,2356.805000
