macro,pin,direction,use,axis_guess,index_guess,shape_id,kind,layer,x1,y1,x2,y2,cx,cy,width,height,source,polygon,ll_x1,ll_y1,ll_x2,ll_y2,ll_cx,ll_cy,side,edge_distance
matrice3,Rz[58],INOUT,SIGNAL,other,58,0,rect,MET2,1940.076,1172.955,1940.365,1173.235,1940.2205,1173.0949999999998,0.28899999999998727,0.2799999999999727,matrice3.lef:4408,[],1991.471,1238.8149999999998,1991.76,1239.0949999999998,1991.6154999999999,1238.9549999999997,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Rz[59],INOUT,SIGNAL,other,59,0,rect,MET2,1940.076,1122.955,1940.365,1123.235,1940.2205,1123.0949999999998,0.28899999999998727,0.2799999999999727,matrice3.lef:4392,[],1991.471,1188.8149999999998,1991.76,1189.0949999999998,1991.6154999999999,1188.9549999999997,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Rz[60],INOUT,SIGNAL,other,60,0,rect,MET2,1940.076,1072.955,1940.365,1073.235,1940.2205,1073.0949999999998,0.28899999999998727,0.2799999999999727,matrice3.lef:4376,[],1991.471,1138.8149999999998,1991.76,1139.0949999999998,1991.6154999999999,1138.9549999999997,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Rz[61],INOUT,SIGNAL,other,61,0,rect,MET2,1940.076,1022.955,1940.365,1023.235,1940.2205,1023.095,0.28899999999998727,0.2799999999999727,matrice3.lef:4360,[],1991.471,1088.815,1991.76,1089.095,1991.6154999999999,1088.955,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Rz[62],INOUT,SIGNAL,other,62,0,rect,MET2,1940.076,972.955,1940.365,973.235,1940.2205,973.095,0.28899999999998727,0.2799999999999727,matrice3.lef:4344,[],1991.471,1038.815,1991.76,1039.095,1991.6154999999999,1038.955,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Rz[63],INOUT,SIGNAL,other,63,0,rect,MET2,1940.076,922.955,1940.365,923.235,1940.2205,923.095,0.28899999999998727,0.2799999999999727,matrice3.lef:2520,[],1991.471,988.815,1991.76,989.095,1991.6154999999999,988.955,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,SUB,INOUT,GROUND,other,,0,rect,MET3,-46.105,1649.635,-37.105,1659.675,-41.605,1654.655,9.0,10.039999999999964,matrice3.lef:2478,[],5.290000000000006,1715.495,14.290000000000006,1725.5349999999999,9.790000000000006,1720.5149999999999,TOP,0.005000000000109139
matrice3,SUB,INOUT,GROUND,other,,1,rect,MET2,-49.605,1646.175,-39.605,1656.175,-44.605,1651.175,10.0,10.0,matrice3.lef:2480,[],1.7900000000000063,1712.0349999999999,11.790000000000006,1722.0349999999999,6.790000000000006,1717.0349999999999,TOP,0.005000000000109139
matrice3,VSS,INOUT,GROUND,other,,0,rect,MET2,-49.605,1636.675,-40.605,1645.675,-45.105,1641.175,9.0,9.0,matrice3.lef:2488,[],1.7900000000000063,1702.5349999999999,10.790000000000006,1711.5349999999999,6.290000000000006,1707.0349999999999,LEFT,1.7900000000000063
matrice3,VTUNE,INOUT,ANALOG,other,,0,rect,MET2,-49.605,-4.275,-49.325,-3.995,-49.465,-4.135,0.27999999999999403,0.28000000000000025,matrice3.lef:2512,[],1.7900000000000063,61.585,2.0700000000000003,61.865,1.9299999999999997,61.725,LEFT,1.7900000000000063
matrice3,Y[0],INOUT,SIGNAL,y,0,0,rect,MET2,1940.085,24.635,1940.365,24.915,1940.225,24.775,0.2799999999999727,0.2799999999999976,matrice3.lef:556,[],1991.48,90.495,1991.76,90.775,1991.62,90.63499999999999,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[1],INOUT,SIGNAL,y,1,0,rect,MET2,1940.085,49.635,1940.365,49.915,1940.225,49.775,0.2799999999999727,0.28000000000000114,matrice3.lef:548,[],1991.48,115.495,1991.76,115.775,1991.62,115.63499999999999,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[2],INOUT,SIGNAL,y,2,0,rect,MET2,1940.085,74.635,1940.365,74.915,1940.225,74.775,0.2799999999999727,0.28000000000000114,matrice3.lef:2944,[],1991.48,140.495,1991.76,140.775,1991.62,140.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[3],INOUT,SIGNAL,y,3,0,rect,MET2,1940.085,99.635,1940.365,99.915,1940.225,99.775,0.2799999999999727,0.28000000000000114,matrice3.lef:2928,[],1991.48,165.495,1991.76,165.775,1991.62,165.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[4],INOUT,SIGNAL,y,4,0,rect,MET2,1940.085,124.635,1940.365,124.915,1940.225,124.775,0.2799999999999727,0.28000000000000114,matrice3.lef:700,[],1991.48,190.495,1991.76,190.775,1991.62,190.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[5],INOUT,SIGNAL,y,5,0,rect,MET2,1940.085,149.635,1940.365,149.915,1940.225,149.77499999999998,0.2799999999999727,0.28000000000000114,matrice3.lef:692,[],1991.48,215.495,1991.76,215.77499999999998,1991.62,215.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[6],INOUT,SIGNAL,y,6,0,rect,MET2,1940.085,174.635,1940.365,174.915,1940.225,174.77499999999998,0.2799999999999727,0.28000000000000114,matrice3.lef:668,[],1991.48,240.495,1991.76,240.77499999999998,1991.62,240.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[7],INOUT,SIGNAL,y,7,0,rect,MET2,1940.085,199.635,1940.365,199.915,1940.225,199.77499999999998,0.2799999999999727,0.28000000000000114,matrice3.lef:660,[],1991.48,265.495,1991.76,265.775,1991.62,265.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[8],INOUT,SIGNAL,y,8,0,rect,MET2,1940.085,224.635,1940.365,224.915,1940.225,224.77499999999998,0.2799999999999727,0.28000000000000114,matrice3.lef:636,[],1991.48,290.495,1991.76,290.775,1991.62,290.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[9],INOUT,SIGNAL,y,9,0,rect,MET2,1940.085,249.635,1940.365,249.915,1940.225,249.77499999999998,0.2799999999999727,0.28000000000000114,matrice3.lef:628,[],1991.48,315.495,1991.76,315.775,1991.62,315.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[10],INOUT,SIGNAL,y,10,0,rect,MET2,1940.085,274.635,1940.365,274.915,1940.225,274.775,0.2799999999999727,0.28000000000002956,matrice3.lef:604,[],1991.48,340.495,1991.76,340.77500000000003,1991.62,340.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[11],INOUT,SIGNAL,y,11,0,rect,MET2,1940.085,299.635,1940.365,299.915,1940.225,299.775,0.2799999999999727,0.28000000000002956,matrice3.lef:596,[],1991.48,365.495,1991.76,365.77500000000003,1991.62,365.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[12],INOUT,SIGNAL,y,12,0,rect,MET2,1940.085,324.635,1940.365,324.915,1940.225,324.775,0.2799999999999727,0.28000000000002956,matrice3.lef:572,[],1991.48,390.495,1991.76,390.77500000000003,1991.62,390.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[13],INOUT,SIGNAL,y,13,0,rect,MET2,1940.085,349.635,1940.365,349.915,1940.225,349.775,0.2799999999999727,0.28000000000002956,matrice3.lef:564,[],1991.48,415.495,1991.76,415.77500000000003,1991.62,415.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[14],INOUT,SIGNAL,y,14,0,rect,MET2,1940.085,374.635,1940.365,374.915,1940.225,374.775,0.2799999999999727,0.28000000000002956,matrice3.lef:508,[],1991.48,440.495,1991.76,440.77500000000003,1991.62,440.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[15],INOUT,SIGNAL,y,15,0,rect,MET2,1940.085,399.635,1940.365,399.915,1940.225,399.775,0.2799999999999727,0.28000000000002956,matrice3.lef:500,[],1991.48,465.495,1991.76,465.77500000000003,1991.62,465.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[16],INOUT,SIGNAL,y,16,0,rect,MET2,1940.085,424.635,1940.365,424.915,1940.225,424.775,0.2799999999999727,0.28000000000002956,matrice3.lef:476,[],1991.48,490.495,1991.76,490.77500000000003,1991.62,490.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[17],INOUT,SIGNAL,y,17,0,rect,MET2,1940.085,449.635,1940.365,449.915,1940.225,449.775,0.2799999999999727,0.28000000000002956,matrice3.lef:468,[],1991.48,515.495,1991.76,515.775,1991.62,515.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[18],INOUT,SIGNAL,y,18,0,rect,MET2,1940.085,474.635,1940.365,474.915,1940.225,474.775,0.2799999999999727,0.28000000000002956,matrice3.lef:444,[],1991.48,540.495,1991.76,540.775,1991.62,540.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[19],INOUT,SIGNAL,y,19,0,rect,MET2,1940.085,499.635,1940.365,499.915,1940.225,499.775,0.2799999999999727,0.28000000000002956,matrice3.lef:436,[],1991.48,565.495,1991.76,565.775,1991.62,565.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[20],INOUT,SIGNAL,y,20,0,rect,MET2,1940.085,524.635,1940.365,524.915,1940.225,524.775,0.2799999999999727,0.2799999999999727,matrice3.lef:412,[],1991.48,590.495,1991.76,590.775,1991.62,590.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[21],INOUT,SIGNAL,y,21,0,rect,MET2,1940.085,549.635,1940.365,549.915,1940.225,549.775,0.2799999999999727,0.2799999999999727,matrice3.lef:404,[],1991.48,615.495,1991.76,615.775,1991.62,615.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[22],INOUT,SIGNAL,y,22,0,rect,MET2,1940.085,574.635,1940.365,574.915,1940.225,574.775,0.2799999999999727,0.2799999999999727,matrice3.lef:380,[],1991.48,640.495,1991.76,640.775,1991.62,640.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[23],INOUT,SIGNAL,y,23,0,rect,MET2,1940.085,599.635,1940.365,599.915,1940.225,599.775,0.2799999999999727,0.2799999999999727,matrice3.lef:372,[],1991.48,665.495,1991.76,665.775,1991.62,665.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[24],INOUT,SIGNAL,y,24,0,rect,MET2,1940.085,624.635,1940.365,624.915,1940.225,624.775,0.2799999999999727,0.2799999999999727,matrice3.lef:348,[],1991.48,690.495,1991.76,690.775,1991.62,690.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[25],INOUT,SIGNAL,y,25,0,rect,MET2,1940.085,649.635,1940.365,649.915,1940.225,649.775,0.2799999999999727,0.2799999999999727,matrice3.lef:340,[],1991.48,715.495,1991.76,715.775,1991.62,715.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[26],INOUT,SIGNAL,y,26,0,rect,MET2,1940.085,674.635,1940.365,674.915,1940.225,674.775,0.2799999999999727,0.2799999999999727,matrice3.lef:316,[],1991.48,740.495,1991.76,740.775,1991.62,740.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[27],INOUT,SIGNAL,y,27,0,rect,MET2,1940.085,699.635,1940.365,699.915,1940.225,699.775,0.2799999999999727,0.2799999999999727,matrice3.lef:308,[],1991.48,765.495,1991.76,765.775,1991.62,765.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[28],INOUT,SIGNAL,y,28,0,rect,MET2,1940.085,724.635,1940.365,724.915,1940.225,724.775,0.2799999999999727,0.2799999999999727,matrice3.lef:284,[],1991.48,790.495,1991.76,790.775,1991.62,790.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[29],INOUT,SIGNAL,y,29,0,rect,MET2,1940.085,749.635,1940.365,749.915,1940.225,749.775,0.2799999999999727,0.2799999999999727,matrice3.lef:276,[],1991.48,815.495,1991.76,815.775,1991.62,815.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[30],INOUT,SIGNAL,y,30,0,rect,MET2,1940.085,774.635,1940.365,774.915,1940.225,774.775,0.2799999999999727,0.2799999999999727,matrice3.lef:252,[],1991.48,840.495,1991.76,840.775,1991.62,840.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[31],INOUT,SIGNAL,y,31,0,rect,MET2,1940.085,799.635,1940.365,799.915,1940.225,799.775,0.2799999999999727,0.2799999999999727,matrice3.lef:244,[],1991.48,865.495,1991.76,865.775,1991.62,865.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[32],INOUT,SIGNAL,y,32,0,rect,MET2,1940.085,824.635,1940.365,824.915,1940.225,824.775,0.2799999999999727,0.2799999999999727,matrice3.lef:220,[],1991.48,890.495,1991.76,890.775,1991.62,890.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[33],INOUT,SIGNAL,y,33,0,rect,MET2,1940.085,849.635,1940.365,849.915,1940.225,849.775,0.2799999999999727,0.2799999999999727,matrice3.lef:212,[],1991.48,915.495,1991.76,915.775,1991.62,915.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[34],INOUT,SIGNAL,y,34,0,rect,MET2,1940.085,874.635,1940.365,874.915,1940.225,874.775,0.2799999999999727,0.2799999999999727,matrice3.lef:188,[],1991.48,940.495,1991.76,940.775,1991.62,940.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[35],INOUT,SIGNAL,y,35,0,rect,MET2,1940.085,899.635,1940.365,899.915,1940.225,899.775,0.2799999999999727,0.2799999999999727,matrice3.lef:180,[],1991.48,965.495,1991.76,965.775,1991.62,965.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[36],INOUT,SIGNAL,y,36,0,rect,MET2,1940.085,924.635,1940.365,924.915,1940.225,924.775,0.2799999999999727,0.2799999999999727,matrice3.lef:156,[],1991.48,990.495,1991.76,990.775,1991.62,990.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[37],INOUT,SIGNAL,y,37,0,rect,MET2,1940.085,949.635,1940.365,949.915,1940.225,949.775,0.2799999999999727,0.2799999999999727,matrice3.lef:148,[],1991.48,1015.495,1991.76,1015.775,1991.62,1015.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[38],INOUT,SIGNAL,y,38,0,rect,MET2,1940.085,974.635,1940.365,974.915,1940.225,974.775,0.2799999999999727,0.2799999999999727,matrice3.lef:124,[],1991.48,1040.495,1991.76,1040.7749999999999,1991.62,1040.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[39],INOUT,SIGNAL,y,39,0,rect,MET2,1940.085,999.635,1940.365,999.915,1940.225,999.775,0.2799999999999727,0.2799999999999727,matrice3.lef:116,[],1991.48,1065.495,1991.76,1065.7749999999999,1991.62,1065.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[40],INOUT,SIGNAL,y,40,0,rect,MET2,1940.085,1024.635,1940.365,1024.915,1940.225,1024.775,0.2799999999999727,0.2799999999999727,matrice3.lef:92,[],1991.48,1090.495,1991.76,1090.7749999999999,1991.62,1090.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[41],INOUT,SIGNAL,y,41,0,rect,MET2,1940.085,1049.635,1940.365,1049.915,1940.225,1049.775,0.2799999999999727,0.2799999999999727,matrice3.lef:84,[],1991.48,1115.495,1991.76,1115.7749999999999,1991.62,1115.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[42],INOUT,SIGNAL,y,42,0,rect,MET2,1940.085,1074.635,1940.365,1074.915,1940.225,1074.775,0.2799999999999727,0.2799999999999727,matrice3.lef:60,[],1991.48,1140.495,1991.76,1140.7749999999999,1991.62,1140.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[43],INOUT,SIGNAL,y,43,0,rect,MET2,1940.085,1099.635,1940.365,1099.915,1940.225,1099.775,0.2799999999999727,0.2799999999999727,matrice3.lef:52,[],1991.48,1165.495,1991.76,1165.7749999999999,1991.62,1165.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[44],INOUT,SIGNAL,y,44,0,rect,MET2,1940.085,1124.635,1940.365,1124.915,1940.225,1124.775,0.2799999999999727,0.2799999999999727,matrice3.lef:28,[],1991.48,1190.495,1991.76,1190.7749999999999,1991.62,1190.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[45],INOUT,SIGNAL,y,45,0,rect,MET2,1940.085,1149.635,1940.365,1149.915,1940.225,1149.775,0.2799999999999727,0.2799999999999727,matrice3.lef:20,[],1991.48,1215.495,1991.76,1215.7749999999999,1991.62,1215.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[46],INOUT,SIGNAL,y,46,0,rect,MET2,1940.085,1174.635,1940.365,1174.915,1940.225,1174.775,0.2799999999999727,0.2799999999999727,matrice3.lef:1620,[],1991.48,1240.495,1991.76,1240.7749999999999,1991.62,1240.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[47],INOUT,SIGNAL,y,47,0,rect,MET2,1940.085,1199.635,1940.365,1199.915,1940.225,1199.775,0.2799999999999727,0.2799999999999727,matrice3.lef:1612,[],1991.48,1265.495,1991.76,1265.7749999999999,1991.62,1265.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[48],INOUT,SIGNAL,y,48,0,rect,MET2,1940.085,1224.635,1940.365,1224.915,1940.225,1224.775,0.2799999999999727,0.2799999999999727,matrice3.lef:1588,[],1991.48,1290.495,1991.76,1290.7749999999999,1991.62,1290.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[49],INOUT,SIGNAL,y,49,0,rect,MET2,1940.085,1249.635,1940.365,1249.915,1940.225,1249.775,0.2799999999999727,0.2799999999999727,matrice3.lef:1580,[],1991.48,1315.495,1991.76,1315.7749999999999,1991.62,1315.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[50],INOUT,SIGNAL,y,50,0,rect,MET2,1940.085,1274.635,1940.365,1274.915,1940.225,1274.775,0.2799999999999727,0.2799999999999727,matrice3.lef:1556,[],1991.48,1340.495,1991.76,1340.7749999999999,1991.62,1340.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[51],INOUT,SIGNAL,y,51,0,rect,MET2,1940.085,1299.635,1940.365,1299.915,1940.225,1299.775,0.2799999999999727,0.2799999999999727,matrice3.lef:1548,[],1991.48,1365.495,1991.76,1365.7749999999999,1991.62,1365.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[52],INOUT,SIGNAL,y,52,0,rect,MET2,1940.085,1324.635,1940.365,1324.915,1940.225,1324.775,0.2799999999999727,0.2799999999999727,matrice3.lef:1524,[],1991.48,1390.495,1991.76,1390.7749999999999,1991.62,1390.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[53],INOUT,SIGNAL,y,53,0,rect,MET2,1940.085,1349.635,1940.365,1349.915,1940.225,1349.775,0.2799999999999727,0.2799999999999727,matrice3.lef:1516,[],1991.48,1415.495,1991.76,1415.7749999999999,1991.62,1415.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[54],INOUT,SIGNAL,y,54,0,rect,MET2,1940.085,1374.635,1940.365,1374.915,1940.225,1374.775,0.2799999999999727,0.2799999999999727,matrice3.lef:1492,[],1991.48,1440.495,1991.76,1440.7749999999999,1991.62,1440.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[55],INOUT,SIGNAL,y,55,0,rect,MET2,1940.085,1399.635,1940.365,1399.915,1940.225,1399.775,0.2799999999999727,0.2799999999999727,matrice3.lef:1484,[],1991.48,1465.495,1991.76,1465.7749999999999,1991.62,1465.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[56],INOUT,SIGNAL,y,56,0,rect,MET2,1940.085,1424.635,1940.365,1424.915,1940.225,1424.775,0.2799999999999727,0.2799999999999727,matrice3.lef:1460,[],1991.48,1490.495,1991.76,1490.7749999999999,1991.62,1490.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[57],INOUT,SIGNAL,y,57,0,rect,MET2,1940.085,1449.635,1940.365,1449.915,1940.225,1449.775,0.2799999999999727,0.2799999999999727,matrice3.lef:1452,[],1991.48,1515.495,1991.76,1515.7749999999999,1991.62,1515.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[58],INOUT,SIGNAL,y,58,0,rect,MET2,1940.085,1474.635,1940.365,1474.915,1940.225,1474.775,0.2799999999999727,0.2799999999999727,matrice3.lef:1428,[],1991.48,1540.495,1991.76,1540.7749999999999,1991.62,1540.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[59],INOUT,SIGNAL,y,59,0,rect,MET2,1940.085,1499.635,1940.365,1499.915,1940.225,1499.775,0.2799999999999727,0.2799999999999727,matrice3.lef:1420,[],1991.48,1565.495,1991.76,1565.7749999999999,1991.62,1565.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[60],INOUT,SIGNAL,y,60,0,rect,MET2,1940.085,1524.635,1940.365,1524.915,1940.225,1524.775,0.2799999999999727,0.2799999999999727,matrice3.lef:1396,[],1991.48,1590.495,1991.76,1590.7749999999999,1991.62,1590.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[61],INOUT,SIGNAL,y,61,0,rect,MET2,1940.085,1549.635,1940.365,1549.915,1940.225,1549.775,0.2799999999999727,0.2799999999999727,matrice3.lef:1388,[],1991.48,1615.495,1991.76,1615.7749999999999,1991.62,1615.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[62],INOUT,SIGNAL,y,62,0,rect,MET2,1940.085,1574.635,1940.365,1574.915,1940.225,1574.775,0.2799999999999727,0.2799999999999727,matrice3.lef:1364,[],1991.48,1640.495,1991.76,1640.7749999999999,1991.62,1640.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Y[63],INOUT,SIGNAL,y,63,0,rect,MET2,1940.085,1599.635,1940.365,1599.915,1940.225,1599.775,0.2799999999999727,0.2799999999999727,matrice3.lef:1356,[],1991.48,1665.495,1991.76,1665.7749999999999,1991.62,1665.635,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[0],INOUT,SIGNAL,y,0,0,rect,MET2,1940.085,24.075,1940.365,24.355,1940.225,24.215,0.2799999999999727,0.28000000000000114,matrice3.lef:540,[],1991.48,89.935,1991.76,90.215,1991.62,90.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[1],INOUT,SIGNAL,y,1,0,rect,MET2,1940.085,49.075,1940.365,49.355,1940.225,49.215,0.2799999999999727,0.27999999999999403,matrice3.lef:532,[],1991.48,114.935,1991.76,115.215,1991.62,115.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[2],INOUT,SIGNAL,y,2,0,rect,MET2,1940.085,74.075,1940.365,74.355,1940.225,74.215,0.2799999999999727,0.28000000000000114,matrice3.lef:716,[],1991.48,139.935,1991.76,140.215,1991.62,140.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[3],INOUT,SIGNAL,y,3,0,rect,MET2,1940.085,99.075,1940.365,99.355,1940.225,99.215,0.2799999999999727,0.28000000000000114,matrice3.lef:708,[],1991.48,164.935,1991.76,165.215,1991.62,165.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[4],INOUT,SIGNAL,y,4,0,rect,MET2,1940.085,124.075,1940.365,124.355,1940.225,124.215,0.2799999999999727,0.28000000000000114,matrice3.lef:684,[],1991.48,189.935,1991.76,190.215,1991.62,190.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[5],INOUT,SIGNAL,y,5,0,rect,MET2,1940.085,149.075,1940.365,149.355,1940.225,149.21499999999997,0.2799999999999727,0.28000000000000114,matrice3.lef:676,[],1991.48,214.935,1991.76,215.21499999999997,1991.62,215.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[6],INOUT,SIGNAL,y,6,0,rect,MET2,1940.085,174.075,1940.365,174.355,1940.225,174.21499999999997,0.2799999999999727,0.28000000000000114,matrice3.lef:652,[],1991.48,239.935,1991.76,240.21499999999997,1991.62,240.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[7],INOUT,SIGNAL,y,7,0,rect,MET2,1940.085,199.075,1940.365,199.355,1940.225,199.21499999999997,0.2799999999999727,0.28000000000000114,matrice3.lef:644,[],1991.48,264.935,1991.76,265.215,1991.62,265.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[8],INOUT,SIGNAL,y,8,0,rect,MET2,1940.085,224.075,1940.365,224.355,1940.225,224.21499999999997,0.2799999999999727,0.28000000000000114,matrice3.lef:620,[],1991.48,289.935,1991.76,290.215,1991.62,290.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[9],INOUT,SIGNAL,y,9,0,rect,MET2,1940.085,249.075,1940.365,249.355,1940.225,249.21499999999997,0.2799999999999727,0.28000000000000114,matrice3.lef:612,[],1991.48,314.935,1991.76,315.215,1991.62,315.075,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[10],INOUT,SIGNAL,y,10,0,rect,MET2,1940.085,274.075,1940.365,274.355,1940.225,274.21500000000003,0.2799999999999727,0.28000000000002956,matrice3.lef:588,[],1991.48,339.935,1991.76,340.21500000000003,1991.62,340.07500000000005,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[11],INOUT,SIGNAL,y,11,0,rect,MET2,1940.085,299.075,1940.365,299.355,1940.225,299.21500000000003,0.2799999999999727,0.28000000000002956,matrice3.lef:580,[],1991.48,364.935,1991.76,365.21500000000003,1991.62,365.07500000000005,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[12],INOUT,SIGNAL,y,12,0,rect,MET2,1940.085,324.075,1940.365,324.355,1940.225,324.21500000000003,0.2799999999999727,0.28000000000002956,matrice3.lef:524,[],1991.48,389.935,1991.76,390.21500000000003,1991.62,390.07500000000005,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[13],INOUT,SIGNAL,y,13,0,rect,MET2,1940.085,349.075,1940.365,349.355,1940.225,349.21500000000003,0.2799999999999727,0.28000000000002956,matrice3.lef:516,[],1991.48,414.935,1991.76,415.21500000000003,1991.62,415.07500000000005,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[14],INOUT,SIGNAL,y,14,0,rect,MET2,1940.085,374.075,1940.365,374.355,1940.225,374.21500000000003,0.2799999999999727,0.28000000000002956,matrice3.lef:492,[],1991.48,439.935,1991.76,440.21500000000003,1991.62,440.07500000000005,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[15],INOUT,SIGNAL,y,15,0,rect,MET2,1940.085,399.075,1940.365,399.355,1940.225,399.21500000000003,0.2799999999999727,0.28000000000002956,matrice3.lef:484,[],1991.48,464.935,1991.76,465.21500000000003,1991.62,465.07500000000005,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Yz[16],INOUT,SIGNAL,y,16,0,rect,MET2,1940.085,424.075,1940.365,424.355,1940.225,424.21500000000003,0.2799999999999727,0.28000000000002956,matrice3.lef:460,[],1991.48,489.935,1991.76,490.21500000000003,1991.62,490.07500000000005,INTERNAL_NEAREST_RIGHT,8.150000000000091
