idx	marker_handle	box	layer	type	subType	message
14	0x7ff09c1d8d10	{40.775 763.84 40.775 763.84}	MET1	Connectivity	ConnectivityAntenna	Net VDD
15	0x7ff09c1d8d40	{210.19 772.8 210.19 772.8}	MET1	Connectivity	ConnectivityAntenna	Net VDD
16	0x7ff09c1d8d70	{40.775 772.8 40.775 772.8}	MET1	Connectivity	ConnectivityAntenna	Net VDD
17	0x7ff09c1d8da0	{210.19 781.76 210.19 781.76}	MET1	Connectivity	ConnectivityAntenna	Net VDD
18	0x7ff09c1d8dd0	{40.775 781.76 40.775 781.76}	MET1	Connectivity	ConnectivityAntenna	Net VDD
19	0x7ff09c1d8e00	{40.775 790.72 40.775 790.72}	MET1	Connectivity	ConnectivityAntenna	Net VDD
20	0x7ff09c1d8b90	{212.36 761.16 212.36 761.16}	MET3	Connectivity	ConnectivityAntenna	Net VDD
21	0x7ff09c1d82c0	{38.605 761.16 38.605 761.16}	MET3	Connectivity	ConnectivityAntenna	Net VDD
22	0x7ff09c1d8380	{121.16 795.62 121.16 795.62}	METTP	Connectivity	ConnectivityAntenna	Net VDD
23	0x7ff09c1d83b0	{41.16 794.03 41.16 794.03}	METTP	Connectivity	ConnectivityAntenna	Net VDD
24	0x7ff09c1d8470	{41.016 763.915 42.696 765.585}	METTP	Connectivity	UnConnectedPin	Net VSS Pin: u_core_u_osc_slow_u_ro_tune4/VSS; Direction: INOUT; Use: GROUND;
25	0x7ff09c1d8290	{210.19 732.48 210.19 732.48}	MET1	Connectivity	ConnectivityAntenna	Net VSS
26	0x7ff096f568f0	{210.19 741.44 210.19 741.44}	MET1	Connectivity	ConnectivityAntenna	Net VSS
27	0x7ff096f56920	{212.36 765.16 212.36 765.16}	MET3	Connectivity	ConnectivityAntenna	Net VSS
28	0x7ff096f56950	{38.605 765.16 38.605 765.16}	MET3	Connectivity	ConnectivityAntenna	Net VSS
29	0x7ff096f569e0	{205.16 795.62 205.16 795.62}	METTP	Connectivity	ConnectivityAntenna	Net VSS
30	0x7ff096f56a10	{125.16 795.62 125.16 795.62}	METTP	Connectivity	ConnectivityAntenna	Net VSS
31	0x7ff096f56a40	{125.16 720.32 125.16 720.32}	METTP	Connectivity	ConnectivityAntenna	Net VSS
32	0x7ff0cb5a52b0	{503.02 609.93 503.3 610.31}	MET1	Geometry	Minimal_Area	Regular Wire of Net CTS_60 Actual: 0.10640000 Required: 0.20200000 Type: Minimum Area # 106400 202000 64 0      LEF Description:  AREA 0.202000 ; 
